source,event_index,prev_total,subscription,next_total,expected,diff,is_valid,message
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,0.86,,,,N/A,数据不完整，无法校验
三联锻造,2,0.86,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,100.0,,,,N/A,数据不完整，无法校验
三联锻造,2,100.0,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,2,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,1000.0,,,,N/A,数据不完整，无法校验
三联锻造,3,1000.0,1566.0,,2566.0,,N/A,数据不完整，无法校验
三联锻造,3,1566.0,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,3,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,8498.0,,,,N/A,数据不完整，无法校验
三联锻造,4,8498.0,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,500.0,,,,N/A,数据不完整，无法校验
三联锻造,4,500.0,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,4,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,8150.0,,,,N/A,数据不完整，无法校验
三联锻造,5,8150.0,1022934.0,,1031084.0,,N/A,数据不完整，无法校验
三联锻造,5,1022934.0,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,2.0,,,,N/A,数据不完整，无法校验
三联锻造,5,2.0,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,5,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,2838.0,,,,N/A,数据不完整，无法校验
三联锻造,6,2838.0,200.0,,3038.0,,N/A,数据不完整，无法校验
三联锻造,6,200.0,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,6,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,30.0,,,,N/A,数据不完整，无法校验
三联锻造,7,30.0,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,7,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,8,,7.0,,,,N/A,数据不完整，无法校验
三联锻造,8,7.0,,,,,N/A,数据不完整，无法校验
三联锻造,8,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,9,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,10,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,11,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,12,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,13,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,14,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,15,,,,,,N/A,数据不完整，无法校验
三联锻造,16,,,,,,N/A,数据不完整，无法校验
三联锻造,16,,2021.0,,,,N/A,数据不完整，无法校验
三联锻造,16,2021.0,,,,,N/A,数据不完整，无法校验
三联锻造,16,,,,,,N/A,数据不完整，无法校验
三联锻造,16,,,,,,N/A,数据不完整，无法校验
三联锻造,16,,,,,,N/A,数据不完整，无法校验
三联锻造,16,,,,,,N/A,数据不完整，无法校验
三联锻造,16,,,,,,N/A,数据不完整，无法校验
三联锻造,16,,57.0,,,,N/A,数据不完整，无法校验
三联锻造,16,57.0,,,,,N/A,数据不完整，无法校验
三联锻造,17,,,,,,N/A,数据不完整，无法校验
三联锻造,17,,,,,,N/A,数据不完整，无法校验
三联锻造,17,,,,,,N/A,数据不完整，无法校验
三联锻造,17,,,,,,N/A,数据不完整，无法校验
三联锻造,17,,,,,,N/A,数据不完整，无法校验
三联锻造,17,,,,,,N/A,数据不完整，无法校验
三联锻造,17,,,,,,N/A,数据不完整，无法校验
三联锻造,17,,1300.0,,,,N/A,数据不完整，无法校验
三联锻造,17,1300.0,,,,,N/A,数据不完整，无法校验
三联锻造,18,,,,,,N/A,数据不完整，无法校验
三联锻造,18,,,,,,N/A,数据不完整，无法校验
三联锻造,18,,,,,,N/A,数据不完整，无法校验
三联锻造,18,,,,,,N/A,数据不完整，无法校验
三联锻造,18,,,,,,N/A,数据不完整，无法校验
三联锻造,18,,,,,,N/A,数据不完整，无法校验
三联锻造,18,,,,,,N/A,数据不完整，无法校验
三联锻造,19,,,,,,N/A,数据不完整，无法校验
三联锻造,19,,,,,,N/A,数据不完整，无法校验
三联锻造,19,,,,,,N/A,数据不完整，无法校验
三联锻造,19,,,,,,N/A,数据不完整，无法校验
